feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45
opening_kill_rate_t,0.006465407223796152,-0.007889578872208071,-0.08183231350627726,0.11433116791917274,-0.020319793547237352,0.016141653267061445,0.34790371304428797,-0.10339656974623869,0.02399211833442873,-0.06952350194359296,0.16850148110300336,-0.14892944156055157,0.10112150301137858,0.07803589150359487,0.18590964329369397,0.061255345622118026,-0.13418065188402184,0.10062152356394166,-0.07477561214236148,-0.0027365478345289726,-0.0019298382693251903,-0.13731135147949713,-0.06019973175462087,0.01763129711644668,0.029305089115997586,-0.04867400420580166,-0.15848875245094424,-0.015242394242985131,0.15779888831868583,-0.22778682431933242,0.0657433557909317,-0.044850335487571134,-0.14029903724131565,-0.0026219056826346284,-0.08396651538478514,0.06127166056398842,-0.10278463130695888,-0.0645224368520675,-0.09329752452099821,-0.27877115015301485,-0.16134558206985333,0.03549221191030539,0.02522966696557414,-0.10280767680351774,-0.10800938608537783
opening_death_rate_ct,-0.009638390326216117,0.05775444688591791,-0.036454710982224435,-0.04226731983352268,0.01676394696164737,-0.10330542399395903,0.01661239524417878,0.229284193164781,-0.14503091341257124,0.3865979103200683,-0.17301273740458167,0.08857055656558367,0.10697043298554591,-0.062078039935228674,0.0544396856260771,0.08670890910399352,-0.09482092945135387,0.1226002662010684,-0.08915470473281306,0.17420297226186804,-0.033949044153573714,-0.04638983010662358,-0.02799684907167543,-0.08639595142278032,-0.04352612557471837,-0.19394607924867774,-0.06834978570352183,0.0772408088411061,0.03468643233265098,-6.290091855390423e-06,-0.07653919202678325,-0.04668515805041519,-0.03777425843131686,-0.0823856437680286,-0.07145053176691125,0.03370843868183349,-0.01849824134281985,-0.007226902535234273,-0.018599737807487377,0.0934821063794572,-0.08801017441063085,-0.007902474580430925,-0.12624074247526768,0.02387542095635043,-0.10874089908435232
opening_death_rate_t,-0.013842168598610413,-0.09587682879527354,-0.041589122342175155,0.14810330545169603,-0.07708546431987426,0.02210954371309712,0.15930393443240284,-0.10656853474359157,-0.05876079835592116,0.18130376084689837,-0.1164991796423782,0.14788712021972375,0.031740085403291714,0.20110831927152872,-0.29433970655837444,-0.060142164029848316,0.13688545662839793,0.0701779260947061,0.0004778990402664633,-0.2416540486744435,0.03295942809181148,-0.06900143992980869,0.045308104588352556,0.08700881982009165,-0.0034784831724621254,-0.0974441159478258,-0.049484383284709985,0.003649910882015578,-0.0003355590925676992,-0.033037005530659976,0.19787995647704112,0.055806886421452616,-0.03417164649137795,-0.062395675998888775,0.005932121493445713,0.0003175479894956222,0.02266828692804324,-0.019432815284899787,0.11145656851801375,-0.16714891731745518,-0.13496953421963623,-0.009737768962982528,-0.007030518563700041,0.0004772083065089621,-0.06101153148691643
opening_duel_attempts_ct,0.13088690402748934,0.04459706479036073,-0.03363391720124349,0.012762229055123357,-0.10967924100528575,-0.0043332445453683425,0.015034515967466622,0.10739842517731704,0.01801954638519356,0.08343608658849481,-0.08287708044887536,-0.0334839910154303,0.02538941314587916,-0.060440646957334504,0.006514593727837654,-0.08847267125352383,-0.034141450830496384,0.1826521318397034,-0.11886970737897899,0.08308419823294934,0.016367850598635377,0.06092936171050039,0.028153243980885187,-0.03431377870287308,-0.046834725266864746,-0.08976238373923845,0.001442135010461039,-0.014098974589322485,-0.09070744060426372,0.007037740012963957,0.013053853707832951,-0.01398180390134204,-0.05509879152142175,0.017922270586537857,0.010126036072336767,0.010952212542841323,-0.05277840556851765,-0.010922787321948041,-0.05446575778743594,-0.04348266295935819,0.009101064479468587,0.02754057844269634,0.032083262423679926,-0.023224674450065395,0.049753217190179055
opening_duel_attempts_t,0.11449713397840358,-0.05872336177179253,-0.06919449402117234,0.06311161836786693,-0.08950251617605925,-0.007491377295648432,0.21569346418350965,-0.07037975545475368,-0.07401276546681675,0.024512826291395846,-0.03894440124383739,0.007359820794268075,0.061905743297173056,0.06809597497362699,-0.07902857180843743,0.02761773208457312,0.05258152844800395,0.041722483722861,-0.01786891223279924,-0.12611325507734267,-0.013320945350577533,-0.09596852765980195,-0.015597948508567105,-0.038847505243354445,0.12487019194843405,-0.020055402555860184,-0.006817871031723398,0.04024229324863096,0.09806533266822148,-0.007885853447150027,0.11247987702052062,-0.017719855916057212,-0.013983017247422945,-0.03355769306204008,-0.01772759174002981,0.02626892699499455,-0.06484202384688868,0.05532192360262044,-0.06854497091563982,0.08804981952962125,0.10476840996043855,0.07094649340357084,-0.11956345724259607,-0.059583277384192,-0.012029065986398168
opening_duel_success_ct,0.06760777145842126,0.051146543124506394,0.028675719291674784,0.1115107713514533,0.03880805351862213,0.07464238412855982,0.04244337965319674,-0.15797953134045903,0.13777567785130665,-0.33000894485324256,0.004888116690905421,-0.1366462518233647,-0.0802990824335559,-0.05659965547898283,-0.10375694698237102,-0.20322288772585612,0.06223473749345576,0.10128332921314512,0.0018248936423111428,-0.06463694264736998,0.10355696167918217,0.018965447855445457,0.06702437960463208,0.06048903672146891,-0.057976090448586245,-0.1212289426853502,-0.08189711201967818,-0.04524966026611074,-0.04242919469761712,-0.05059965382311854,0.053052254773618794,0.024691834466675087,0.09385652667877732,0.08490738996672888,-0.044462743994527265,-0.05865373355977885,0.08565260713970832,0.008975646775447314,0.09187149893215302,-0.006627985282523757,-0.07348222897415196,-0.09151063597962449,0.028510755216433255,-0.045428940762796466,0.1513056034696153
opening_duel_success_t,0.04006457555283948,0.11987517425877464,-0.07808473670241647,-0.10599932456199417,0.05265322663637597,-0.0020093739742701824,0.10267263600022444,-0.003041427999044514,0.006933634092532168,-0.2017606781103613,0.1678499289477567,-0.16273311588980383,-0.011869507560659893,-0.04630272323467319,0.3332861779548352,0.030170144976294028,-0.21045341515769853,0.01875025742228642,-0.0037944261054749656,0.12110111766171525,-0.10821642137474921,-0.03186887779763359,-0.04321845609223094,-0.03207692712961819,0.02905245643791069,-0.010867256968835205,-0.07558777634629381,-0.051229086777342905,0.1840003974392485,-0.09686443477854913,0.06499512314398982,-0.04075617198540846,-0.08762389716408256,0.03036058288465565,-0.06395434098296572,-0.08439081494942913,0.018778742093765517,0.024532564658752202,0.07212509474484603,0.0469054725891818,-0.08081591422826118,0.027206398788986317,0.07381627140702535,-0.05590218949399056,-0.1422180130359771
rounds_with_2k_ct,0.14051415025608016,0.03407317913511293,-0.02390644009137428,0.08927457953813675,-0.04965475902571091,0.06960085544897807,-0.03637109802242562,0.01893976085919753,0.007067982188950949,-0.012979632552333116,0.04639824443886501,-0.003505376640643951,-0.002981265027796832,0.014055226594352052,0.05760437886094907,-0.04337445520767241,0.029972117512620428,0.0019592034525237542,-0.09573799729448385,0.02777805367527854,0.04306917531528197,0.05317663581712634,-0.034686648421461935,-0.054763698157370186,-0.0003757175528925766,0.02622072358863775,0.08133240349822861,0.018197025340794846,-0.04979595568776475,0.019183940997483787,0.017674189053476865,-0.07285801448635448,-0.020866259795715658,-0.12705989204296694,0.01506058042244108,-0.05374086772164123,-0.05046955913243862,-0.042086041422256706,-0.02541072462666894,0.001000527828177479,-0.017184530314659788,0.013064187217624944,-0.022706266840918452,0.12162440662790376,-0.06284849215151497
rounds_with_2k_t,0.13785013579488273,0.013902058437887024,-0.07612024607679761,-0.08469868319994889,-0.023547441403659164,-0.06029290922019382,0.031615519705726354,-0.046646646745536514,-0.006475585771219385,0.02051598996720081,-0.020361091688655745,0.004839067843253656,-0.09375562158343387,0.00026804898036759885,-0.024369361985141655,-0.043305174335152644,0.044238053863894934,-0.0277394117558393,0.020006775459697885,0.023001369373293338,0.026752361261314993,-0.007789492905336355,0.017459475895653984,-0.09096868680157257,0.06116702649241944,0.000410891945632105,-0.04447197701977073,0.041373920889738604,-0.0969171435777743,0.006151441592618065,0.005189957094858932,-0.03787785707405444,0.028597890254434766,-0.025201239397296637,0.041775499076066105,0.11855373139351844,-0.09644211389227626,-0.05466151276961146,-0.05268020369341391,0.028324639853632597,0.04443699880992263,-0.04163649907709415,0.06907484375242731,0.03683345402393523,-0.011247742483348654
rounds_with_3k_ct,0.12294896685238099,0.003391071787867002,-0.003383036782350949,0.10880989957996037,-0.04029659532392568,0.007547374673325864,-0.06220932845725867,0.07755691855549615,-0.0019153118213013135,0.09678836987237058,0.11810923783494187,-0.05118201719914654,-0.055036962445026344,0.014879912474632957,0.060892905665891374,0.04072275662377997,0.11991408148880253,0.09875499372853269,-0.012423176223145545,-0.010091657151675789,0.10953019746291003,0.1477841467990459,0.06142624589523077,0.019617381153393655,-0.10851380671805443,-0.085630913340183,0.12409023404286315,0.060796371259918235,0.017002357173769595,0.04628870333354651,0.004869473214096183,-0.08710506818291384,-0.16843917878677458,0.05785778546432413,0.053071448470154936,-0.04573755314219815,0.128354685708486,0.028571592027777176,-0.0043541976341584555,0.05389691566249164,-0.09523606588138696,-0.2435845659215004,0.15763593646144233,-0.014288116294798257,-0.11843514883155759
rounds_with_3k_t,0.10431151399443188,-0.001288781965706163,-0.1219887782640302,-0.08625406752300435,0.005481103004347484,-0.07195613827727071,0.04002804517474358,-0.058133623422208854,0.0011337184396064536,0.017818642647239393,-0.09266830187764045,0.10020743083942586,-0.1106407138344686,0.05361822566952525,0.032893412432702815,0.08394493995520136,0.18994085928531718,0.03990447341059088,-0.04979034255257801,0.013330742754666067,0.04445572245552688,-0.07694070076141894,0.024923682191559063,0.06947399110564953,0.1218845519658793,0.11502991596022105,0.008157351362456843,-0.008415927874553572,0.09006408357819437,0.14727822114388753,0.05691507214521664,-0.07712222025297794,-0.09723411236436451,0.2981517285393671,-0.23340809029916904,-0.12458403335382796,0.17493580318243876,0.011745609523119637,-0.26005909520496473,0.03333830608204438,-0.16607094065634814,-0.04515884395368097,-0.06796767595894664,0.1196092420241415,0.21283477655490485
rounds_with_4k_ct,0.08943146788741725,0.02706685871031737,-0.046141751428102354,0.048546446889166074,0.0013761334063911738,0.024153192294552935,0.064692338625598,0.12901712082968744,0.04971818129531207,0.0951048195738588,0.11621427465412319,-0.0637507655133227,-0.05769109504920039,0.07787731310481702,-0.03891554201056646,0.25017289834578804,-0.09386829820052549,0.16498445929932865,-0.09777719932216716,-0.047638654449333656,0.008339736329207606,0.2738657626643667,0.1427211447897707,0.04778450953010868,0.24883571330108487,0.1676730299620371,-0.06354572181812403,0.24703546335797544,0.21497305965920158,0.013249979564349833,0.017523972993403737,0.13992946221477157,0.018557664248083083,-0.15787028417714494,0.06391215596046543,-0.1966363511946427,0.18515546163179192,0.24096884015326386,0.07336936009972603,-0.09418786156700708,0.1993585730004733,-0.05413133410215097,0.1448544995791561,0.10286444329595118,-0.019874862248489018
rounds_with_4k_t,0.0747237510598721,-0.046126086610615215,-0.09758123359396503,-0.06977683667646707,0.10814103783417732,-0.047288401101266773,0.03277501568418107,-0.08426706199603257,0.004628666367553674,0.09933299580895898,-0.14399713397055244,0.03186776421919992,0.06889012178703949,0.03937145131523739,0.0623097195559224,-0.01627696875103027,0.24197584553244578,0.0498509373178222,0.18918259352877442,0.14545829055241583,-0.013436769320384595,0.12415571717955833,0.03465515034789918,0.030764132191629042,-0.04172968630993958,0.04014565691571288,0.3055980537108965,-0.2772899528120426,0.2464942101103687,-0.052342928324910484,-0.06349586952152617,-0.19375007120623602,0.31461719840073915,0.00030545321604780185,-0.1879648334013323,-0.05362907604390822,-0.07553677534057898,-0.1634954463698166,0.16165991382616812,-0.25801954009842853,0.1108683577571177,0.16076974785254136,0.1896781121549303,0.0012029103012305767,-0.10520584349953649
rounds_with_5k_ct,0.01524811212352902,0.02268402688316769,-0.007766504748520957,-0.006722863128736401,-0.013131893708135172,-0.04177585459125829,-0.05069450129226676,0.004432773442542675,0.12269738064391403,-0.024821320409839465,-0.1329111301849446,-0.06011532310222153,0.15921707056884568,0.08216170984307779,-0.03370802699800945,0.28313149629763035,-0.12203127301673636,0.028269041657798553,0.37365192626050187,-0.13413347034973552,0.11414678943388121,0.5219065346888425,-0.2942282869217363,-0.11053330489343344,-0.027209173703012707,-0.11333900747281296,-0.2687005420722928,-0.09182899058208202,-0.19696149556457976,-0.006649275026338615,0.1489520712563372,-0.06728901073088088,-0.056902758379882984,0.14198139531910522,-0.002748552041296537,0.04226049890634699,-0.02403384747138597,-0.08503010685093518,-0.12730844115179743,0.06977334109705832,0.01176453204335634,0.09899282318385463,-0.028537411448882485,-0.08583495786992784,-0.007672397409555193
rounds_with_5k_t,0.03078066513008552,0.021408301796504044,-0.07830213690353284,-0.09946097598910944,0.034090065118689394,0.1342880324519362,0.017140975648722107,0.023873783746728907,-0.0005561139656698936,0.09201202961590706,0.3002285615844189,-0.02383896833973451,0.10988995168940144,0.29373202545421967,0.007736259600153795,0.038510209133243135,0.14856013960583897,0.17562173213323695,-0.017295618987469095,0.18830604401402437,0.11623373546898122,0.023199066859292558,-0.07079561324050981,0.09193294748911923,-0.2913953644035966,0.1424948563286167,0.2516437080028513,-0.0326252120851439,-0.0693370323523264,-0.18727808306878235,0.08049602467571254,0.054122749374182426,0.08215830204514867,0.15041719000968812,-0.014477665794926375,0.13159689026747973,0.00467991617204927,0.2213111666572311,-0.12149383132605883,0.3336554254599295,-0.1301454898967646,-0.041409481556545696,-0.1182874139201741,-0.06628686671842236,-0.06879951689223734
multi_kill_rounds_ct,0.14051415025608016,0.03407317913511293,-0.02390644009137428,0.08927457953813675,-0.04965475902571091,0.06960085544897807,-0.03637109802242562,0.01893976085919753,0.007067982188950949,-0.012979632552333116,0.04639824443886501,-0.003505376640643951,-0.002981265027796832,0.014055226594352052,0.05760437886094907,-0.04337445520767241,0.029972117512620428,0.0019592034525237542,-0.09573799729448385,0.02777805367527854,0.04306917531528197,0.05317663581712634,-0.034686648421461935,-0.054763698157370186,-0.0003757175528925766,0.02622072358863775,0.08133240349822861,0.018197025340794846,-0.04979595568776475,0.019183940997483787,0.017674189053476865,-0.07285801448635448,-0.020866259795715658,-0.12705989204296694,0.01506058042244108,-0.05374086772164124,-0.05046955913243862,-0.042086041422256706,-0.02541072462666894,0.001000527828177479,-0.017184530314659788,0.013064187217624944,-0.022706266840918452,0.12162440662790376,-0.06284849215151497
multi_kill_rounds_t,0.13785013579488273,0.013902058437887024,-0.07612024607679761,-0.08469868319994889,-0.023547441403659164,-0.06029290922019382,0.031615519705726354,-0.046646646745536514,-0.006475585771219385,0.02051598996720081,-0.020361091688655745,0.004839067843253656,-0.09375562158343387,0.00026804898036759885,-0.024369361985141655,-0.043305174335152644,0.044238053863894934,-0.0277394117558393,0.020006775459697885,0.023001369373293338,0.026752361261314993,-0.007789492905336355,0.017459475895653984,-0.09096868680157257,0.06116702649241944,0.000410891945632105,-0.04447197701977073,0.041373920889738604,-0.0969171435777743,0.006151441592618067,0.005189957094858932,-0.03787785707405444,0.028597890254434766,-0.025201239397296637,0.041775499076066105,0.11855373139351844,-0.09644211389227626,-0.05466151276961146,-0.05268020369341391,0.028324639853632597,0.04443699880992263,-0.04163649907709415,0.06907484375242731,0.03683345402393524,-0.011247742483348654
multi_kill_rate_ct,0.0643039563002584,0.09740164325318812,-0.10898623103725048,0.20770207949381783,0.11379487693011801,0.09164350345138932,-0.018895703335283558,0.041109228351340614,0.015107587235883251,0.029994811967362374,0.07613814792218586,0.02605399843647974,-0.1206402608758395,0.012473439547547926,0.04236997913846536,-0.0715950830369613,0.01548946177233725,-0.039423461104594694,-0.0490606568210539,0.02697226652175206,0.05932042534864489,-0.042208187911866035,-0.09189560830073806,-0.14071554083930535,0.04441620743836771,-0.026388426951099248,0.029829397186634358,0.07368756377374266,-0.03685606621092116,-0.02686261425128734,-0.06374184776504128,-0.08923580389023006,-0.005800430919428626,-0.11128912270075696,-0.07181225655377775,-0.1253108885061116,-0.08749959016820216,-0.06917644284279593,0.011907892426251149,0.17746618083782453,-0.166553564734411,0.2784165258943756,-0.09612024805239981,0.2772529583913893,-0.02665907334994343
multi_kill_rate_t,0.06956469827915092,0.013198405022118885,-0.1675652603580577,-0.1834014006685889,0.056722471464978046,-0.06285543873766311,0.03668338714730133,-0.06299859275968107,-0.09850808130986755,0.04598498941325903,0.05151157135775214,0.009068542338046744,-0.10443777869544509,0.01234715313194342,-0.013158724936423501,-0.15087929323136015,0.04323288977588892,-0.0540350067512326,0.10278513861825789,0.0885307274072444,0.0728320547531335,0.10634276959277184,0.04687099052581694,-0.08384003664628344,0.04011923750408262,-0.021400685528173945,-0.03751261038609589,0.03617512455647016,-0.08425651946870921,0.062486260112308456,-0.017691806313339754,-0.02667637581553825,-0.026400413033457516,-0.12288195872971536,0.1628036189202517,0.1576337354083624,0.052323380939217665,-0.04811227973063878,-0.03394861292786241,-0.06509676926842024,0.1537151498699763,0.0017483918689853717,-0.02719582054618075,0.1282832112978709,-0.0585921102804597
rifle_kills_ct,0.11559234315659223,-0.13578583234253683,-0.020853016955178834,0.08830243397719964,-0.013573186442737565,0.0037062171685999148,-0.06047115385423011,-0.02955192413766608,-0.008001696328562003,-0.033486849504716844,-0.09129372674142992,0.0010092713961779593,-0.08280443091775795,-0.039203810801316415,0.08930625575974309,-0.012971488762688249,-0.09652397594744716,-0.07782612082295162,0.028884302761144343,0.06460473737202399,0.016130208041562986,0.020730683340211116,0.00668538792084979,0.013765830148088513,0.04854148135240458,-0.08772540451063715,0.15432448439742058,-0.06560638158596795,-0.02838958131036641,-0.017552797934011773,0.12893558944752806,0.0570543532066399,-0.0948795080649362,-0.043012387259888527,0.05299657327547348,-0.04293107456831859,0.03134573806354373,0.056178504456968224,-0.04493987588018656,0.014466133711436843,-0.03455001795248176,-0.04230747334535087,0.02760611420423848,-0.00592277933612911,-0.0762535041474214
rifle_kills_t,0.12873915482025272,-0.08480950437913455,-0.09244415015360626,-0.0567774810617887,-0.0035203726663679434,-0.03902193114994376,0.010254987912488288,-0.08298956895562122,-0.007019846810167905,-0.00938311970216911,-0.04443794879096209,0.01763143185519161,-0.08112562080330933,-0.035204420471796664,-0.033609562315924386,0.03396207366831546,-0.0037612465009087756,-0.037346261354186394,-0.08476392662310565,-0.0021038296552265863,-0.060511431382148664,0.0008830621409183607,-0.07627769645315527,-0.03744013099935464,-0.026629469178200315,-0.03756365846144753,0.06070571236299982,0.05522146459085349,-0.00846032304715003,0.035966227767728204,0.08163927906589041,-0.0249268918339445,0.032614472449776374,-0.03697472750059484,-0.09598519876277367,0.033201835780353024,0.006414672300216084,-0.033833161736943465,0.006669871377197883,0.14319062417325187,0.0003576633366948299,0.02590620731527768,0.12640366831890318,-0.06208921504974931,0.053647734220554986
awp_kills_ct,0.04507706699894635,0.22895293953332696,0.003619519777429904,-0.023936385379503704,-0.06356873743097553,0.05058496432448533,0.018570644262497143,0.04111662778042437,0.04105996740632227,0.011513904785188515,0.1121228700768545,-0.027206741531798164,0.12787083347423786,0.07736511135482892,-0.06854946945513325,0.0037825623974961364,0.1469583184980237,0.10722531428704113,-0.09754422928220725,-0.013170644050112658,0.007935255615849528,0.03524212171284209,-0.012869699473110459,-0.042430355994897605,0.027805586795473694,0.10854810085056596,-0.023847833493194238,0.022327808060936004,-0.09359723034271392,0.01489899996497111,-0.1000171788360267,-0.07293638793911653,0.048632167592952046,0.010259718531050045,0.025502568344531407,0.09491291892618692,-0.029796042818662764,-0.13151391565609663,-0.08556287015336081,-0.19907885692760954,0.06516634302181673,-0.03235090061768947,0.039463484002662426,0.04793153383949602,0.03549641365018677
awp_kills_t,0.03385855688366998,0.2436266787784938,0.020675690078441767,-0.05450573894893238,-0.04406631024992813,0.032963211182345686,0.060113937265390674,0.03463814145077288,0.021870142475550892,0.011081428486553009,0.06144584495730555,-0.011255053132222605,0.08222968647051333,0.03373883724124111,0.005168282950335414,-0.022773026654736662,0.03141328100732026,0.02459429778406392,0.020465491982405052,-0.09217619044623165,0.05141613989302012,-0.05381172107699608,0.011141403021435715,-0.10936435222865923,0.12096038528248582,0.07418569752140652,-0.12696502637761303,-0.019501637732038484,-0.10570944799724953,-0.05657484504728377,-0.1233286476423229,-0.02048887529006327,0.061235110170545504,-0.0008023284496207657,0.14100785575969024,0.08483511247566153,0.032682259226857975,-0.03416286479923785,0.09088407056199926,-0.10169686272866539,0.04972324404166629,-0.07258428057822716,0.031503265260688224,-0.0580710425028578,-0.12774249588716868
smg_kills_ct,0.06272584060731762,-0.07309066540290413,0.10484773346085123,0.03722322634467041,-0.03226205760253434,-0.13960862067089658,-0.0015122646749988573,0.1345967125353361,-0.05714917877299879,-0.023569074649584368,0.13588782903300942,0.013434402562059656,-0.012066854928854495,0.06829857115312378,0.12176203292495874,-0.18273550059230004,-0.11092422175583272,-0.015667661171285693,0.05885213452110558,-0.1843574048981203,-0.06940881592289626,0.17795915941086737,0.29766611841074375,0.13780140295171356,-0.22059056071700148,-0.06661632090245524,-0.11551647298603027,0.26296754542540574,0.14361097965045702,-0.01929033683560985,-0.1619363908123268,-0.26812660917759457,0.09259552477261791,-0.03833533976655615,-0.20189667490103125,0.10835707849546349,0.08196455018130022,-0.04798562298321325,-0.12646741420541996,0.08130316609306731,0.06305178553101065,-0.09603191039730358,-0.1407780215640343,-0.11415911550966955,0.06493972142750645
smg_kills_t,0.05882324702302581,-0.07644339637362632,0.07808913293370885,0.029031902870101836,-0.05421287521821686,-0.19155295277501905,0.007897995487818376,0.15456289625364703,-0.018885721396477033,0.02784470100566112,0.01029833595248043,-0.03739509789653985,-0.07638239839804048,0.0319948079720295,0.007811556479188265,-0.15233336562019073,0.05057441830630646,0.10377973832591805,0.3399826530342381,-0.14691940239602286,0.23135151359630182,0.03755510060144712,0.1757934076207534,0.09403251994632791,0.06733408832181687,-0.04935060725224358,0.02913363996302,-0.20326807816539616,0.28400235943666885,-0.12295541749166022,-0.18574719526844838,0.03978543300958658,-0.17084205360320193,-0.011784117001159923,0.09154340677389743,0.024515767846974276,-0.17910077641659441,-0.02304577706491262,-0.012005624080415403,0.09473820358548765,-0.05911602870403625,0.026892307428617153,0.017569695822867992,0.19299548115880755,-0.1300849509687578
pistol_kills_ct,0.11588658652585428,0.03616142076973745,-0.01257925991915205,0.029586737992153226,-0.0485216420363235,0.06544123467032559,-0.04775766008468995,0.031439997820178735,0.09007553091849672,0.10252157680665049,0.07577194809190203,0.022018710398640836,0.003477794440154719,-0.004228208907285085,-0.11573273901666893,0.02390102907287191,0.06591796495927073,-0.0943626838746934,-0.14904386260731825,0.044532949875632846,-0.08881571730302934,0.09956918366900191,-0.03752647429317311,-0.04406685333527201,-0.18098412691589955,0.2442911702846134,-0.29248994956888846,-0.15185603736761555,0.07874380571781449,-0.0029214062224767745,0.13119350755887887,0.001287738281662362,0.00973092003519991,-0.07612550232293218,-0.024971927068064528,-0.040405098961242336,-0.09958896847882366,0.019151106840164075,0.4975943385496589,0.11044711408130575,-0.10286555873120673,-0.018601067341058465,-0.05614641171931598,0.11193461057620738,-0.013259244710232647
pistol_kills_t,0.13139825144792602,0.002285831949064538,0.013293102353664713,-0.03860567115234855,-0.042249207721399215,-0.035792316542861954,-0.015661981038557322,0.06789833637591736,0.027680861195752336,-0.0850245501850158,-0.07171449461783994,-0.0041050387568311725,-0.045364884611723666,0.005997450473035793,0.05825930338905856,0.14341144834027697,0.052946847609279826,-0.0484455431726317,0.03330564167468106,0.08370300197574106,-0.10032562324038996,-0.06311618470560587,0.02294897580856829,0.03983339715578869,-0.07491589029022186,0.07767881773580136,-0.06298711622146866,0.08793917173448554,-0.0635494156774049,0.03347048416329542,-0.023437809736099616,0.055446459109828136,0.06003997560207243,0.3270766191033354,0.1351166293309157,-0.25157928606124824,-0.2484919982935933,0.0781757753124191,-0.04003026235044258,-0.19193374318892337,-0.06274168828804497,-0.043800205345042184,-0.22382927908661499,0.13122831659790424,0.006724084143177073
shotgun_kills_ct,0.02777583229632274,0.006680921085810249,0.06900899826269147,0.0751532217977919,0.003934995069085997,0.2169557209413792,0.01521005366150812,-0.11999153266444793,-0.19283243021691962,0.02088700100196814,0.015933562271340875,0.2151891728857378,0.17920399547239826,-0.17923863202130985,0.24162908971922947,-0.056311862303667734,-0.028452912701579174,0.0007546794272242086,-0.04577382930532844,-0.08087431518270413,0.2609968243696447,0.12082774225538426,-0.19730038774948355,0.06522290016870476,0.10957337593080793,-0.0744585439097496,0.11064956317186932,-0.09471249952468826,0.04947771786307754,0.19161893681372122,-0.0747493037239594,-0.050874018520597,-0.03210816612655126,-0.14502130979763847,0.049716012091496134,-0.26569746266825117,-0.07462225035698376,0.0737021990602365,0.07243484161647071,0.03479090088520794,-0.010117398296801767,-0.05475083276058341,-0.11505390292344383,-0.24878960957124546,-0.020818664937162876
scout_kills_ct,0.01968392465632316,0.17645345742284163,0.06005117045867186,-0.02638286110209996,-0.03632878599388961,0.0014413222120518117,0.05889150647117199,-0.07471096369735471,-0.04178982794986934,0.12894644124340646,0.0876408398483287,0.12816607563866056,0.11960062512574728,-0.22175719837450958,-0.02734870830355366,0.00021742816064345988,-0.18353907202770325,-0.040108368331612174,0.018156214425422628,-0.12991873954382582,0.18259439686418044,-0.0784435370346182,0.17557202258237598,-0.010678826741337952,-0.07984805899752552,0.1393430290348518,0.11074104938055535,0.03332294634713115,-0.050407065656184406,-0.1125518396259666,0.111112444931591,-0.23228720414394893,-0.07216254167404354,0.3257565161876648,-0.04402536855762699,-0.206050019840111,-0.04608108879853151,-0.018633624408467976,0.10147508101390981,0.09409027781761223,0.3785532598772883,0.0177584352535457,0.09993936585624963,0.006705641381612892,0.1061539706240712
scout_kills_t,0.017717079553073653,0.15211483217955193,0.06950950095084953,-0.043285935138774906,-0.05536936777246708,-0.05714933804794996,0.01525724123719136,-0.08592953964691405,-0.035501164062033595,0.14009788283141866,0.04868734440044978,0.11099860762891038,0.16026107868564524,-0.22406568514084124,0.02903059128032686,0.08430994006572969,-0.20946030168491359,-0.12076410752139567,0.06903658923787921,-0.11362545636125988,0.22994471299717067,-0.20287163670901928,0.19430377507402163,-0.022272726663916987,-0.019709570887950514,0.09635240877926932,0.07746071233801807,-0.0332929177348474,-0.1787538000604409,-0.197120535764092,0.13748954660890897,0.11675248271005861,0.04764554790852758,-0.06836570793658928,-0.09216856591193645,0.10724614904276225,0.21886813482024145,-0.20688607694570643,0.0007919709736164474,0.0023240363039254697,-0.20785124138902933,0.0004944770198646725,-0.008213106678203227,0.06195288848118515,-0.04742093869449111
util_kills_ct,0.08522915581816591,-0.014295616446529021,0.05311434588249771,0.048664005431192224,-0.022808050603295014,0.11240614904102084,0.025798345032645647,0.05739189174299299,-0.1322696892594247,0.020791892243657868,0.2250525469179982,0.028038395951698058,0.07556896547172103,0.03162947893620574,-0.05529665520128863,0.14555412894219816,0.22777859026506664,0.09456328926272181,0.13377838875044726,0.016735877975486493,-0.1759526576539821,-0.05600137514028404,-0.0591009722338486,0.36682202618115756,-0.00602928029907808,-0.19697883540594208,-0.03140438006635631,0.1156765803832437,-0.1517935457785815,-0.11878888906419192,0.04265373413787153,0.07771369042697802,0.04329989332769055,-0.0082257988038142,0.0484177066926798,-0.10934907010783676,0.00820660504466196,-0.17807025964830536,0.14289682489057937,0.10903847560832533,0.19851958089714222,0.012322506168159192,0.09721079600544653,-0.124335821294011,-0.006659133401288771
