player_name,rounds_played_ct,rounds_played_t,awpy_rounds_ct,awpy_rounds_t,kills_ct,kills_t,deaths_ct,deaths_t,kpr_ct,kpr_t,dpr_ct,dpr_t,kdr_ct,kdr_t,survival_rate_ct,survival_rate_t,damage_ct,damage_t,awpy_damage_ct,awpy_damage_t,damage_taken_ct,damage_taken_t,damage_per_round_ct,damage_per_round_t,damage_taken_per_round_ct,damage_taken_per_round_t,damage_diff_per_round_ct,damage_diff_per_round_t,util_damage_ct,util_damage_t,util_damage_per_round_ct,util_damage_per_round_t,adr_ct,adr_t,kast_rounds_ct,kast_rounds_t,kast_ct,kast_t,impact_ct,impact_t,rating_ct,rating_t,assists_ct,assists_t,assists_per_round_ct,assists_per_round_t,flash_assists_ct,flash_assists_t,flash_assists_per_round_ct,flash_assists_per_round_t,trade_kills_ct,trade_kills_t,traded_deaths_ct,traded_deaths_t,trade_kill_rate_ct,trade_kill_rate_t,death_traded_rate_ct,death_traded_rate_t,trade_participation_ct,trade_participation_t,opening_kills_ct,opening_kills_t,opening_deaths_ct,opening_deaths_t,opening_kill_rate_ct,opening_kill_rate_t,opening_death_rate_ct,opening_death_rate_t,opening_duel_attempts_ct,opening_duel_attempts_t,opening_duel_success_ct,opening_duel_success_t,rounds_with_2k_ct,rounds_with_2k_t,rounds_with_3k_ct,rounds_with_3k_t,rounds_with_4k_ct,rounds_with_4k_t,rounds_with_5k_ct,rounds_with_5k_t,multi_kill_rounds_ct,multi_kill_rounds_t,multi_kill_rate_ct,multi_kill_rate_t,rifle_kills_ct,rifle_kills_t,awp_kills_ct,awp_kills_t,smg_kills_ct,smg_kills_t,pistol_kills_ct,pistol_kills_t,shotgun_kills_ct,shotgun_kills_t,scout_kills_ct,scout_kills_t,util_kills_ct,util_kills_t,rifle_kill_share_ct,rifle_kill_share_t,awp_kill_share_ct,awp_kill_share_t,grenades_thrown_ct,grenades_thrown_t,he_grenades_thrown_ct,he_grenades_thrown_t,flashbangs_thrown_ct,flashbangs_thrown_t,smokes_thrown_ct,smokes_thrown_t,fire_nades_thrown_ct,fire_nades_thrown_t,decoys_thrown_ct,decoys_thrown_t,grenades_per_round_ct,grenades_per_round_t,he_grenades_per_round_ct,he_grenades_per_round_t,flashbangs_per_round_ct,flashbangs_per_round_t,smokes_per_round_ct,smokes_per_round_t,fire_nades_per_round_ct,fire_nades_per_round_t,decoys_per_round_ct,decoys_per_round_t,rounds_played_total,pc1,pc2,cluster
alex666,60,64,60,64,34,37,40,53,0.5666666666666667,0.578125,0.6666666666666666,0.828125,0.85,0.6981132075471698,0.3333333333333333,0.171875,4308.0,5963.0,3691.0,4819.0,5560.0,7077.0,71.8,93.171875,92.66666666666669,110.578125,-20.866666666666667,-17.40625,293.0,190.0,4.883333333333334,2.96875,61.516666666666666,75.296875,44,43,73.33333333333333,67.1875,0.8669999999999999,0.92640625,0.9536440666666668,0.8761591874999999,10,16,0.1666666666666666,0.25,1,0,0.0166666666666666,0.0,6,21,7,11,0.1764705882352941,0.5675675675675675,0.175,0.2075471698113207,0.2166666666666666,0.5,6,5,6,5,0.1764705882352941,0.1351351351351351,0.15,0.0943396226415094,12,10,0.5,0.5,9,7,1,0,0,0,0,0,9,7,0.15,0.109375,28,31,0,0,1,1,4,5,0,0,0,0,0,0,0.8235294117647058,0.8378378378378378,0.0,0.0,116,138,21,19,25,44,47,42,23,33,0,0,1.9333333333333331,2.15625,0.35,0.296875,0.4166666666666667,0.6875,0.7833333333333333,0.65625,0.3833333333333333,0.515625,0.0,0.0,124,-5.380047555261568,-1.523716840794661,1
apEX,176,155,176,155,148,76,108,113,0.8409090909090909,0.4903225806451612,0.6136363636363636,0.7290322580645161,1.3703703703703705,0.672566371681416,0.3863636363636363,0.2709677419354839,20113.0,11523.0,15920.0,9228.0,16122.0,14927.0,114.2784090909091,74.34193548387097,91.60227272727272,96.3032258064516,22.676136363636363,-21.961290322580645,2675.0,948.0,15.198863636363637,6.116129032258065,90.45454545454544,59.53548387096775,145,100,82.38636363636364,64.51612903225806,1.5310227272727273,0.7536129032258063,1.3501688181818183,0.7818021419354838,64,44,0.3636363636363636,0.2838709677419355,13,13,0.0738636363636363,0.0838709677419354,28,21,32,24,0.1891891891891892,0.2763157894736842,0.2962962962962963,0.2123893805309734,0.3409090909090909,0.2903225806451613,21,14,7,25,0.1418918918918918,0.1842105263157894,0.0648148148148148,0.2212389380530973,28,39,0.75,0.358974358974359,44,15,10,3,1,1,0,0,44,15,0.25,0.0967741935483871,117,60,1,0,5,1,16,12,4,0,0,0,3,1,0.7905405405405406,0.7894736842105263,0.0067567567567567,0.0,463,397,145,39,116,181,102,103,100,72,0,2,2.6306818181818183,2.5612903225806454,0.8238636363636364,0.2516129032258064,0.6590909090909091,1.167741935483871,0.5795454545454546,0.6645161290322581,0.5681818181818182,0.4645161290322581,0.0,0.0129032258064516,331,13.180060948176708,-3.9378112816495645,0
arT,54,58,54,58,35,15,33,49,0.6481481481481481,0.2586206896551724,0.6111111111111112,0.8448275862068966,1.0606060606060606,0.3061224489795918,0.3888888888888889,0.1551724137931034,4637.0,2623.0,3772.0,2191.0,4594.0,6506.0,85.87037037037037,45.22413793103448,85.07407407407408,112.17241379310344,0.7962962962962963,-66.94827586206897,344.0,264.0,6.37037037037037,4.551724137931035,69.85185185185185,37.77586206896552,39,30,72.22222222222223,51.72413793103448,1.094074074074074,0.2127586206896552,1.046318074074074,0.3551904827586206,11,8,0.2037037037037037,0.1379310344827586,1,1,0.0185185185185185,0.0172413793103448,5,0,9,13,0.1428571428571428,0.0,0.2727272727272727,0.2653061224489796,0.2592592592592592,0.2241379310344827,6,5,3,18,0.1714285714285714,0.3333333333333333,0.0909090909090909,0.3673469387755102,9,23,0.6666666666666666,0.217391304347826,10,2,3,0,0,0,0,0,10,2,0.1851851851851851,0.0344827586206896,27,9,0,0,4,2,2,4,0,0,0,0,1,0,0.7714285714285715,0.6,0.0,0.0,117,129,18,13,33,50,37,35,28,30,1,1,2.1666666666666665,2.2241379310344827,0.3333333333333333,0.2241379310344827,0.6111111111111112,0.8620689655172413,0.6851851851851852,0.603448275862069,0.5185185185185185,0.5172413793103449,0.0185185185185185,0.0172413793103448,112,-7.389823619861906,-2.3062557651509517,1
b1t,117,129,117,129,85,84,68,86,0.7264957264957265,0.6511627906976745,0.5811965811965812,0.6666666666666666,1.25,0.9767441860465116,0.4188034188034188,0.3333333333333333,11478.0,11611.0,9327.0,9304.0,9650.0,11819.0,98.1025641025641,90.0077519379845,82.47863247863248,91.62015503875968,15.623931623931623,-1.6124031007751938,342.0,358.0,2.923076923076923,2.7751937984496124,79.71794871794872,72.12403100775194,93,95,79.48717948717949,73.64341085271317,1.2227350427350427,1.0382945736434108,1.1747062564102564,1.024869519379845,30,28,0.2564102564102564,0.2170542635658914,4,6,0.0341880341880341,0.0465116279069767,16,27,16,25,0.188235294117647,0.3214285714285714,0.2352941176470588,0.2906976744186046,0.2735042735042735,0.4031007751937984,11,9,10,9,0.1294117647058823,0.1071428571428571,0.1470588235294117,0.1046511627906976,21,18,0.5238095238095238,0.5,20,16,6,8,1,2,0,0,20,16,0.1709401709401709,0.1240310077519379,61,63,0,0,2,2,22,17,0,0,0,0,0,0,0.7176470588235294,0.75,0.0,0.0,294,241,53,16,71,94,101,69,68,59,1,3,2.5128205128205128,1.8682170542635657,0.452991452991453,0.1240310077519379,0.6068376068376068,0.7286821705426356,0.8632478632478633,0.5348837209302325,0.5811965811965812,0.4573643410852713,0.0085470085470085,0.0232558139534883,246,5.4721658223180265,-0.5041247868376149,0
chay,84,71,84,71,50,50,50,55,0.5952380952380952,0.704225352112676,0.5952380952380952,0.7746478873239436,1.0,0.9090909090909092,0.4047619047619047,0.2253521126760563,6930.0,7124.0,5445.0,5733.0,7322.0,7567.0,82.5,100.33802816901408,87.16666666666667,106.5774647887324,-4.666666666666667,-6.23943661971831,267.0,91.0,3.1785714285714284,1.2816901408450705,64.82142857142857,80.74647887323944,66,53,78.57142857142857,74.64788732394366,0.9528571428571428,1.1787323943661971,1.0535748571428571,1.0816910985915495,19,15,0.2261904761904762,0.2112676056338028,6,2,0.0714285714285714,0.028169014084507,13,20,12,14,0.26,0.4,0.24,0.2545454545454545,0.2976190476190476,0.4788732394366197,3,4,7,8,0.06,0.08,0.14,0.1454545454545454,10,12,0.3,0.3333333333333333,10,10,1,5,0,1,0,0,10,10,0.119047619047619,0.1408450704225352,42,36,0,0,2,0,6,14,0,0,0,0,0,0,0.84,0.72,0.0,0.0,175,118,38,15,51,44,44,30,42,29,0,0,2.083333333333333,1.6619718309859155,0.4523809523809524,0.2112676056338028,0.6071428571428571,0.6197183098591549,0.5238095238095238,0.4225352112676056,0.5,0.4084507042253521,0.0,0.0,155,-2.117031687667041,-1.1265142468437523,1
dav1deuS,84,71,84,71,65,39,56,55,0.7738095238095238,0.5492957746478874,0.6666666666666666,0.7746478873239436,1.1607142857142858,0.7090909090909091,0.3333333333333333,0.2253521126760563,9188.0,5865.0,6705.0,4573.0,7827.0,7710.0,109.38095238095238,82.6056338028169,93.17857142857144,108.59154929577464,16.202380952380953,-25.985915492957748,163.0,507.0,1.9404761904761905,7.140845070422535,79.82142857142857,64.40845070422536,63,48,75.0,67.6056338028169,1.3232142857142857,0.8601408450704225,1.1981033333333333,0.8295085070422535,17,14,0.2023809523809523,0.1971830985915492,0,0,0.0,0.0,10,11,11,17,0.1538461538461538,0.282051282051282,0.1964285714285714,0.3090909090909091,0.25,0.3943661971830985,8,4,8,19,0.123076923076923,0.1025641025641025,0.1428571428571428,0.3454545454545454,16,23,0.5,0.1739130434782608,18,9,4,4,0,2,0,0,18,9,0.2142857142857142,0.1267605633802817,45,27,4,0,3,4,13,8,0,0,0,0,0,0,0.6923076923076923,0.6923076923076923,0.0615384615384615,0.0,164,104,38,21,33,16,45,27,48,40,0,0,1.9523809523809523,1.4647887323943662,0.4523809523809524,0.2957746478873239,0.3928571428571428,0.2253521126760563,0.5357142857142857,0.380281690140845,0.5714285714285714,0.5633802816901409,0.0,0.0,155,-1.7576376556514703,-1.75437225453166,1
dav1g,61,59,61,59,36,40,42,46,0.5901639344262295,0.6779661016949152,0.6885245901639344,0.7796610169491526,0.8571428571428571,0.8695652173913043,0.3114754098360656,0.2203389830508474,5227.0,5864.0,4374.0,4416.0,5855.0,6058.0,85.68852459016394,99.38983050847456,95.98360655737704,102.67796610169492,-10.295081967213116,-3.288135593220339,361.0,319.0,5.918032786885246,5.406779661016949,71.70491803278688,74.84745762711864,50,39,81.9672131147541,66.10169491525424,0.984590163934426,1.0910169491525423,1.0449136393442622,0.9675197288135592,19,8,0.3114754098360656,0.135593220338983,1,0,0.0163934426229508,0.0,8,20,13,9,0.2222222222222222,0.5,0.3095238095238095,0.1956521739130435,0.3442622950819672,0.4915254237288136,9,9,3,6,0.25,0.225,0.0714285714285714,0.1304347826086956,12,15,0.75,0.6,11,6,0,3,0,0,0,0,11,6,0.180327868852459,0.1016949152542373,20,31,0,0,5,1,9,8,0,0,0,0,0,0,0.5555555555555556,0.775,0.0,0.0,125,100,31,16,31,29,34,30,29,25,0,0,2.0491803278688523,1.694915254237288,0.5081967213114754,0.2711864406779661,0.5081967213114754,0.4915254237288136,0.5573770491803278,0.5084745762711864,0.4754098360655737,0.423728813559322,0.0,0.0,120,-3.8510081162250454,-1.086483438521647,1
donk,166,154,166,154,118,135,104,118,0.7108433734939759,0.8766233766233766,0.6265060240963856,0.7662337662337663,1.1346153846153846,1.1440677966101696,0.3734939759036144,0.2337662337662337,16812.0,18239.0,12896.0,14464.0,14665.0,16051.0,101.27710843373494,118.43506493506491,88.3433734939759,104.22727272727272,12.933734939759036,14.207792207792208,668.0,603.0,4.024096385542169,3.915584415584416,77.6867469879518,93.92207792207792,126,116,75.90361445783132,75.32467532467533,1.2027710843373496,1.5499350649350647,1.1680900722891563,1.2737543376623377,39,34,0.2349397590361445,0.2207792207792207,2,0,0.0120481927710843,0.0,27,35,28,30,0.2288135593220339,0.2592592592592592,0.2692307692307692,0.2542372881355932,0.3313253012048193,0.422077922077922,27,32,12,25,0.2288135593220339,0.237037037037037,0.1153846153846153,0.211864406779661,39,57,0.6923076923076923,0.5614035087719298,29,35,4,11,2,3,0,0,29,35,0.1746987951807229,0.2272727272727272,99,112,3,1,1,0,13,18,0,0,0,0,1,4,0.8389830508474576,0.8296296296296296,0.0254237288135593,0.0074074074074074,364,272,117,46,73,69,99,72,73,84,2,1,2.1927710843373496,1.7662337662337662,0.7048192771084337,0.2987012987012987,0.4397590361445783,0.448051948051948,0.5963855421686747,0.4675324675324675,0.4397590361445783,0.5454545454545454,0.0120481927710843,0.0064935064935064,320,13.561935631074634,-3.4841307119808183,0
drop,84,71,84,71,52,37,62,58,0.6190476190476191,0.5211267605633803,0.7380952380952381,0.8169014084507042,0.8387096774193549,0.6379310344827587,0.2619047619047619,0.1830985915492957,7307.0,5945.0,6017.0,4561.0,8737.0,8393.0,86.98809523809524,83.73239436619718,104.01190476190476,118.2112676056338,-17.023809523809526,-34.478873239436616,516.0,187.0,6.142857142857143,2.6338028169014085,71.63095238095238,64.2394366197183,57,50,67.85714285714286,70.4225352112676,1.008571428571429,0.863943661971831,0.9514783809523812,0.7882020845070423,20,23,0.238095238095238,0.323943661971831,3,5,0.0357142857142857,0.0704225352112676,18,14,12,15,0.3461538461538461,0.3783783783783784,0.1935483870967742,0.2586206896551724,0.3571428571428571,0.4084507042253521,10,4,14,8,0.1923076923076923,0.1081081081081081,0.2258064516129032,0.1379310344827586,24,12,0.4166666666666667,0.3333333333333333,11,10,1,0,0,0,0,0,11,10,0.1309523809523809,0.1408450704225352,38,28,0,0,3,1,11,8,0,0,0,0,0,0,0.7307692307692307,0.7567567567567568,0.0,0.0,214,191,62,17,58,61,60,78,34,35,0,0,2.5476190476190474,2.6901408450704225,0.7380952380952381,0.2394366197183098,0.6904761904761905,0.8591549295774648,0.7142857142857143,1.0985915492957747,0.4047619047619047,0.4929577464788732,0.0,0.0,155,-2.4542287090025434,-2.610772354525097,1
dukefissura,62,76,62,76,38,36,47,60,0.6129032258064516,0.4736842105263157,0.7580645161290323,0.7894736842105263,0.8085106382978723,0.6,0.2419354838709677,0.2105263157894736,5093.0,5447.0,4260.0,4124.0,6516.0,7927.0,82.14516129032258,71.67105263157895,105.09677419354838,104.30263157894736,-22.951612903225808,-32.63157894736842,359.0,173.0,5.790322580645161,2.276315789473684,68.70967741935483,54.26315789473684,40,45,64.51612903225806,59.21052631578947,0.9898387096774192,0.708421052631579,0.8603655483870968,0.6569874736842106,12,13,0.1935483870967742,0.1710526315789473,1,4,0.0161290322580645,0.0526315789473684,10,7,9,13,0.2631578947368421,0.1944444444444444,0.1914893617021276,0.2166666666666666,0.3064516129032258,0.2631578947368421,4,6,4,12,0.1052631578947368,0.1666666666666666,0.0851063829787234,0.2,8,18,0.5,0.3333333333333333,8,10,1,3,0,0,0,0,8,10,0.1290322580645161,0.131578947368421,22,33,1,0,6,0,9,2,0,0,0,0,0,0,0.5789473684210527,0.9166666666666666,0.0263157894736842,0.0,113,174,26,13,25,56,34,66,28,39,0,0,1.8225806451612905,2.289473684210526,0.4193548387096774,0.1710526315789473,0.4032258064516129,0.7368421052631579,0.5483870967741935,0.868421052631579,0.4516129032258064,0.5131578947368421,0.0,0.0,138,-5.843178637403614,-1.5257224891415873,1
dumau,54,58,54,58,42,39,30,41,0.7777777777777778,0.6724137931034483,0.5555555555555556,0.7068965517241379,1.4,0.951219512195122,0.4444444444444444,0.293103448275862,6182.0,5400.0,4958.0,4254.0,4083.0,6345.0,114.48148148148148,93.10344827586206,75.61111111111111,109.39655172413794,38.87037037037037,-16.29310344827586,663.0,169.0,12.27777777777778,2.913793103448276,91.8148148148148,73.34482758620689,44,36,81.48148148148148,62.06896551724138,1.3788888888888888,1.0874137931034482,1.357639111111111,0.9692000689655176,17,9,0.3148148148148148,0.1551724137931034,3,2,0.0555555555555555,0.0344827586206896,6,17,6,3,0.1428571428571428,0.4358974358974359,0.2,0.073170731707317,0.2222222222222222,0.3448275862068966,8,4,5,5,0.1904761904761904,0.1025641025641025,0.1666666666666666,0.1219512195121951,13,9,0.6153846153846154,0.4444444444444444,10,11,3,2,0,2,0,0,10,11,0.1851851851851851,0.1896551724137931,33,36,0,0,4,0,4,3,0,0,0,0,0,0,0.7857142857142857,0.9230769230769232,0.0,0.0,183,147,46,18,54,51,43,41,40,37,0,0,3.388888888888889,2.534482758620689,0.8518518518518519,0.3103448275862069,1.0,0.8793103448275862,0.7962962962962963,0.7068965517241379,0.7407407407407407,0.6379310344827587,0.0,0.0,112,-1.7683648693721987,-0.6963401727149553,1
esenthial,61,64,61,64,32,38,38,44,0.5245901639344263,0.59375,0.6229508196721312,0.6875,0.8421052631578947,0.8636363636363636,0.3770491803278688,0.3125,4110.0,5102.0,3391.0,4049.0,4710.0,6653.0,67.37704918032787,79.71875,77.21311475409836,103.953125,-9.836065573770492,-24.234375,300.0,216.0,4.918032786885246,3.375,55.59016393442623,63.265625,46,40,75.40983606557377,62.5,0.6844262295081968,0.98484375,0.8063360655737705,0.8896846250000001,8,14,0.1311475409836065,0.21875,0,2,0.0,0.03125,13,12,12,9,0.40625,0.3157894736842105,0.3157894736842105,0.2045454545454545,0.4098360655737705,0.328125,6,3,4,8,0.1875,0.0789473684210526,0.1052631578947368,0.1818181818181818,10,11,0.6,0.2727272727272727,7,11,2,2,0,0,0,0,7,11,0.1147540983606557,0.171875,21,30,0,0,5,3,5,4,0,0,0,0,0,1,0.65625,0.7894736842105263,0.0,0.0,120,99,30,23,11,13,35,33,44,30,0,0,1.9672131147540983,1.546875,0.4918032786885246,0.359375,0.180327868852459,0.203125,0.5737704918032787,0.515625,0.7213114754098361,0.46875,0.0,0.0,125,-5.292741446396398,-2.055053833021607,1
flameZ,176,155,176,155,152,88,101,126,0.8636363636363636,0.567741935483871,0.5738636363636364,0.8129032258064516,1.504950495049505,0.6984126984126984,0.4261363636363636,0.1870967741935484,19612.0,11356.0,15466.0,8992.0,14687.0,17108.0,111.4318181818182,73.26451612903226,83.44886363636364,110.3741935483871,27.982954545454547,-37.10967741935484,649.0,374.0,3.6875,2.412903225806452,87.875,58.01290322580645,150,115,85.22727272727273,74.19354838709677,1.5393181818181818,0.901483870967742,1.43150525,0.8545222967741934,46,28,0.2613636363636363,0.1806451612903225,4,5,0.0227272727272727,0.032258064516129,23,31,33,47,0.1513157894736842,0.3522727272727273,0.3267326732673267,0.373015873015873,0.3181818181818182,0.5032258064516129,32,13,9,20,0.2105263157894736,0.1477272727272727,0.0891089108910891,0.1587301587301587,41,33,0.7804878048780488,0.3939393939393939,38,22,15,3,2,0,0,0,38,22,0.2159090909090909,0.1419354838709677,112,48,0,1,22,19,15,18,0,0,0,0,1,0,0.7368421052631579,0.5454545454545454,0.0,0.0113636363636363,502,354,90,16,138,163,140,84,134,91,0,0,2.852272727272727,2.2838709677419358,0.5113636363636364,0.1032258064516129,0.7840909090909091,1.0516129032258064,0.7954545454545454,0.5419354838709678,0.7613636363636364,0.5870967741935483,0.0,0.0,331,12.966342757856571,-3.483154048097974,0
frontales,62,76,62,76,35,44,43,51,0.5645161290322581,0.5789473684210527,0.6935483870967742,0.6710526315789473,0.813953488372093,0.8627450980392157,0.3064516129032258,0.3289473684210526,5466.0,6164.0,4208.0,4244.0,5688.0,7484.0,88.16129032258064,81.10526315789474,91.74193548387096,98.47368421052632,-3.5806451612903225,-17.36842105263158,121.0,179.0,1.9516129032258065,2.3552631578947367,67.87096774193549,55.8421052631579,42,52,67.74193548387096,68.42105263157895,0.8737096774193549,0.9060526315789472,0.9107729677419356,0.9020801578947368,12,15,0.1935483870967742,0.1973684210526315,6,9,0.0967741935483871,0.1184210526315789,5,10,6,12,0.1428571428571428,0.2272727272727272,0.1395348837209302,0.2352941176470588,0.1774193548387097,0.2894736842105263,11,6,6,1,0.3142857142857143,0.1363636363636363,0.1395348837209302,0.0196078431372549,17,7,0.6470588235294118,0.8571428571428571,8,10,1,0,0,0,0,0,8,10,0.1290322580645161,0.131578947368421,10,7,15,27,0,1,9,8,0,0,1,0,0,0,0.2857142857142857,0.1590909090909091,0.4285714285714285,0.6136363636363636,131,204,21,2,60,88,34,70,16,43,0,1,2.1129032258064515,2.6842105263157894,0.3387096774193548,0.0263157894736842,0.967741935483871,1.1578947368421053,0.5483870967741935,0.9210526315789472,0.2580645161290322,0.5657894736842105,0.0,0.0131578947368421,138,-4.100924480675152,6.436267761256688,1
iM,117,129,117,129,91,95,78,89,0.7777777777777778,0.7364341085271318,0.6666666666666666,0.689922480620155,1.1666666666666667,1.0674157303370786,0.3333333333333333,0.3100775193798449,12328.0,12784.0,10050.0,9667.0,10784.0,12862.0,105.36752136752136,99.10077519379846,92.17094017094016,99.70542635658914,13.196581196581196,-0.6046511627906976,359.0,336.0,3.068376068376069,2.604651162790698,85.8974358974359,74.93798449612403,94,91,80.34188034188034,70.54263565891473,1.354358974358974,1.249302325581395,1.2466368547008546,1.084338387596899,30,23,0.2564102564102564,0.1782945736434108,6,5,0.0512820512820512,0.0387596899224806,16,19,26,27,0.1758241758241758,0.2,0.3333333333333333,0.3033707865168539,0.358974358974359,0.3565891472868217,20,14,5,21,0.2197802197802197,0.1473684210526315,0.0641025641025641,0.2359550561797752,25,35,0.8,0.4,26,28,4,7,0,0,0,0,26,28,0.2222222222222222,0.2170542635658914,78,81,0,0,2,0,11,12,0,0,0,0,0,0,0.8571428571428571,0.8526315789473684,0.0,0.0,224,212,50,32,54,66,81,56,39,58,0,0,1.9145299145299144,1.6434108527131783,0.4273504273504273,0.2480620155038759,0.4615384615384615,0.5116279069767442,0.6923076923076923,0.4341085271317829,0.3333333333333333,0.4496124031007752,0.0,0.0,246,6.039792439415318,-0.824970753851509,0
kAlash,62,76,62,76,39,27,46,54,0.6290322580645161,0.3552631578947368,0.7419354838709677,0.7105263157894737,0.8478260869565217,0.5,0.2580645161290322,0.2894736842105263,5949.0,4044.0,4727.0,3398.0,6772.0,7555.0,95.9516129032258,53.21052631578947,109.2258064516129,99.40789473684212,-13.274193548387096,-46.19736842105263,257.0,405.0,4.145161290322581,5.328947368421052,76.24193548387096,44.71052631578947,40,49,64.51612903225806,64.47368421052632,1.0038709677419353,0.4019736842105262,0.9049714193548388,0.60711,9,10,0.1451612903225806,0.131578947368421,1,0,0.0161290322580645,0.0,7,8,10,17,0.1794871794871795,0.2962962962962963,0.217391304347826,0.3148148148148148,0.2741935483870967,0.3289473684210526,7,2,10,6,0.1794871794871795,0.074074074074074,0.217391304347826,0.1111111111111111,17,8,0.4117647058823529,0.25,11,7,2,1,0,0,0,0,11,7,0.1774193548387097,0.0921052631578947,24,13,5,1,1,4,9,7,0,0,0,0,0,1,0.6153846153846154,0.4814814814814814,0.1282051282051282,0.037037037037037,125,118,18,19,32,19,33,36,42,44,0,0,2.0161290322580645,1.5526315789473684,0.2903225806451613,0.25,0.5161290322580645,0.25,0.532258064516129,0.4736842105263157,0.6774193548387096,0.5789473684210527,0.0,0.0,138,-6.013750586435747,-0.948831325028541,1
kauez,84,71,84,71,49,47,60,53,0.5833333333333334,0.6619718309859155,0.7142857142857143,0.7464788732394366,0.8166666666666667,0.8867924528301887,0.2857142857142857,0.2535211267605634,6743.0,6825.0,5543.0,5394.0,8822.0,7517.0,80.27380952380952,96.12676056338027,105.02380952380952,105.87323943661973,-24.75,-9.746478873239436,155.0,341.0,1.8452380952380956,4.802816901408451,65.98809523809524,75.97183098591549,61,44,72.61904761904762,61.971830985915496,0.9025,1.10056338028169,0.9428860952380952,0.955173352112676,14,17,0.1666666666666666,0.2394366197183098,1,1,0.0119047619047619,0.0140845070422535,6,15,16,12,0.1224489795918367,0.3191489361702128,0.2666666666666666,0.2264150943396226,0.2619047619047619,0.380281690140845,7,10,14,8,0.1428571428571428,0.2127659574468085,0.2333333333333333,0.1509433962264151,21,18,0.3333333333333333,0.5555555555555556,11,10,1,3,0,1,0,0,11,10,0.1309523809523809,0.1408450704225352,31,40,0,0,12,3,6,4,0,0,0,0,0,0,0.6326530612244898,0.851063829787234,0.0,0.0,172,102,30,19,54,15,43,35,45,33,0,0,2.0476190476190474,1.4366197183098592,0.3571428571428571,0.2676056338028169,0.6428571428571429,0.2112676056338028,0.5119047619047619,0.4929577464788732,0.5357142857142857,0.4647887323943662,0.0,0.0,155,-2.8106414626835434,-1.7551215985895094,1
kensizor,60,64,60,64,37,37,49,50,0.6166666666666667,0.578125,0.8166666666666667,0.78125,0.7551020408163265,0.74,0.1833333333333333,0.21875,5639.0,5323.0,4370.0,4003.0,6873.0,6735.0,93.98333333333332,83.171875,114.55,105.234375,-20.566666666666663,-22.0625,345.0,195.0,5.75,3.046875,72.83333333333333,62.546875,43,42,70.0,65.625,1.0841666666666667,0.90671875,0.956556,0.8442627500000001,19,13,0.3166666666666666,0.203125,3,1,0.05,0.015625,7,9,15,14,0.1891891891891892,0.2432432432432432,0.3061224489795918,0.28,0.3666666666666666,0.359375,8,9,6,15,0.2162162162162162,0.2432432432432432,0.1224489795918367,0.3,14,24,0.5714285714285714,0.375,8,9,0,2,0,0,0,0,8,9,0.1333333333333333,0.140625,24,29,0,0,1,0,11,8,0,0,0,0,0,0,0.6486486486486487,0.7837837837837838,0.0,0.0,90,80,30,18,14,19,27,23,18,20,1,0,1.5,1.25,0.5,0.28125,0.2333333333333333,0.296875,0.45,0.359375,0.3,0.3125,0.0166666666666666,0.0,124,-5.130030090015219,-1.6624648120440104,1
kyousuke,104,125,104,125,83,66,74,105,0.7980769230769231,0.528,0.7115384615384616,0.84,1.1216216216216215,0.6285714285714286,0.2884615384615384,0.16,11131.0,10039.0,8771.0,8053.0,9920.0,14766.0,107.02884615384616,80.312,95.3846153846154,118.128,11.64423076923077,-37.816,666.0,459.0,6.403846153846154,3.672,84.33653846153847,64.424,78,87,75.0,69.6,1.3989423076923078,0.8154399999999999,1.2082973846153846,0.8024879679999999,27,30,0.2596153846153846,0.24,3,2,0.0288461538461538,0.016,25,24,21,34,0.3012048192771084,0.3636363636363636,0.2837837837837837,0.3238095238095238,0.4423076923076923,0.464,7,9,5,22,0.0843373493975903,0.1363636363636363,0.0675675675675675,0.2095238095238095,12,31,0.5833333333333334,0.2903225806451613,22,11,6,2,1,0,0,0,22,11,0.2115384615384615,0.088,65,52,1,0,3,0,12,14,0,0,0,0,2,0,0.7831325301204819,0.7878787878787878,0.0120481927710843,0.0,179,187,60,31,26,53,51,53,42,50,0,0,1.7211538461538465,1.496,0.5769230769230769,0.248,0.25,0.424,0.4903846153846153,0.424,0.4038461538461538,0.4,0.0,0.0,229,2.3404056747552398,-3.343429422840157,0
